seller_id,month_key,month_date,total_orders,delivered_orders,late_orders,late_shipment_rate,cancelled_orders,cancellation_rate,avg_review_score,review_count,revenue,revenue_share_of_marketplace,risk_late_component,risk_cancel_component,risk_review_component,risk_volume_component,risk_score,risk_score_zscore,anomaly_flag,is_watchlist
c604406f7b154af48e1ee39fee643111,2018-03,2018-03-01,4,4,1,0.25,0,0.0,4.0,4,1327.05,0.0036,11.67,0.0,8.33,5.4,25.4,1.061,0,0
c604406f7b154af48e1ee39fee643111,2018-04,2018-04-01,10,10,0,0.0,0,0.0,4.4,10,2083.25,0.0054,0.0,0.0,3.75,0.0,3.75,-1.437,0,0
c604406f7b154af48e1ee39fee643111,2018-05,2018-05-01,11,11,0,0.0,0,0.0,4.545,11,2847.27,0.0076,0.0,0.0,3.45,0.0,3.45,-1.028,0,0
c604406f7b154af48e1ee39fee643111,2018-06,2018-06-01,4,4,0,0.0,0,0.0,3.75,4,715.98,0.0017,0.0,0.0,9.38,5.94,15.32,0.404,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-01,2017-01-01,1,1,0,0.0,0,0.0,5.0,1,57.91,0.0003,0.0,0.0,0.0,0.0,0.0,,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-02,2017-02-01,10,9,0,0.0,1,0.1,4.556,9,2317.87,0.0117,0.0,3.0,3.33,0.0,6.33,,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-03,2017-03-01,3,3,0,0.0,0,0.0,4.333,3,828.76,0.0037,0.0,0.0,4.17,5.37,9.54,0.579,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-04,2017-04-01,9,9,0,0.0,0,0.0,4.111,9,2475.13,0.0109,0.0,0.0,6.35,0.0,6.35,0.096,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-05,2017-05-01,6,6,0,0.0,0,0.0,4.333,6,1553.75,0.0062,0.0,0.0,4.17,2.11,6.28,-0.102,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-06,2017-06-01,9,9,0,0.0,0,0.0,4.667,9,2304.28,0.0089,0.0,0.0,2.5,0.0,2.5,-0.444,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-07,2017-07-01,5,5,0,0.0,0,0.0,3.6,5,680.19,0.0027,0.0,0.0,11.2,4.2,15.4,0.941,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-08,2017-08-01,2,2,0,0.0,0,0.0,4.5,2,399.29,0.0013,0.0,0.0,3.95,8.62,12.57,0.41,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-09,2017-09-01,16,16,2,0.125,0,0.0,4.563,16,4077.72,0.0142,4.38,0.0,2.73,0.0,7.11,-0.277,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-10,2017-10-01,5,5,0,0.0,0,0.0,4.0,5,943.74,0.003,0.0,0.0,6.25,4.09,10.34,-0.123,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-11,2017-11-01,6,6,0,0.0,0,0.0,4.167,6,1888.18,0.0057,0.0,0.0,5.21,2.47,7.68,-0.211,0,0
c9913c8467954f79abf9d2e53c6f2c15,2017-12,2017-12-01,6,6,0,0.0,0,0.0,4.5,6,1125.4,0.0034,0.0,0.0,3.57,3.89,7.46,-0.083,0,0
c9913c8467954f79abf9d2e53c6f2c15,2018-01,2018-01-01,6,6,2,0.3333,0,0.0,3.833,6,1515.19,0.0042,11.67,0.0,8.75,0.0,20.42,1.083,0,0
c9913c8467954f79abf9d2e53c6f2c15,2018-02,2018-02-01,8,8,0,0.0,0,0.0,4.625,8,2138.96,0.006,0.0,0.0,2.34,0.0,2.34,-0.864,0,0
c9913c8467954f79abf9d2e53c6f2c15,2018-03,2018-03-01,3,3,0,0.0,0,0.0,4.333,3,251.87,0.0007,0.0,0.0,5.56,6.53,12.09,0.183,0,0
c9913c8467954f79abf9d2e53c6f2c15,2018-04,2018-04-01,5,5,0,0.0,0,0.0,4.4,5,1600.57,0.0042,0.0,0.0,3.75,1.36,5.11,-0.591,0,0
c9913c8467954f79abf9d2e53c6f2c15,2018-05,2018-05-01,6,6,2,0.3333,0,0.0,4.333,6,1242.0,0.0033,14.58,0.0,5.05,0.0,19.63,1.191,0,0
c9913c8467954f79abf9d2e53c6f2c15,2018-06,2018-06-01,13,13,0,0.0,0,0.0,4.0,13,3231.21,0.0079,0.0,0.0,7.5,0.0,7.5,-0.434,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-01,2017-01-01,6,6,1,0.1667,0,0.0,3.667,6,1463.78,0.0068,5.83,0.0,10.0,0.0,15.83,,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-02,2017-02-01,4,4,0,0.0,0,0.0,4.5,4,803.2,0.0041,0.0,0.0,3.75,3.75,7.5,,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-03,2017-03-01,6,5,1,0.2,1,0.1667,4.4,5,1505.03,0.0068,7.0,8.33,3.75,0.0,19.08,0.673,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-04,2017-04-01,2,2,0,0.0,0,0.0,4.5,2,591.26,0.0026,0.0,0.0,3.57,7.5,11.07,-0.279,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-05,2017-05-01,3,3,0,0.0,0,0.0,3.667,3,864.56,0.0034,0.0,0.0,8.33,2.89,11.22,-0.121,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-06,2017-06-01,7,6,0,0.0,1,0.1429,4.5,6,1606.82,0.0062,0.0,7.14,3.75,0.0,10.89,-0.263,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-07,2017-07-01,2,2,0,0.0,0,0.0,3.5,2,351.61,0.0014,0.0,0.0,12.0,5.6,17.6,0.594,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-08,2017-08-01,6,5,0,0.0,1,0.1667,4.4,5,1052.76,0.0035,0.0,5.0,4.74,0.0,9.74,-0.318,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-09,2017-09-01,6,6,0,0.0,0,0.0,4.333,6,1529.37,0.0053,0.0,0.0,4.17,0.0,4.17,-0.779,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-10,2017-10-01,7,7,0,0.0,0,0.0,4.857,7,1579.32,0.005,0.0,0.0,0.89,0.0,0.89,-0.873,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-11,2017-11-01,6,6,0,0.0,0,0.0,4.333,6,1118.49,0.0034,0.0,0.0,4.17,0.6,4.77,-0.015,0,0
ca54ec2f92eb4fe09178c798ac795639,2017-12,2017-12-01,7,7,1,0.1429,0,0.0,4.429,7,1761.21,0.0052,5.0,0.0,4.08,0.0,9.08,0.527,0,0
ca54ec2f92eb4fe09178c798ac795639,2018-01,2018-01-01,4,3,0,0.0,1,0.25,2.667,3,712.8,0.002,0.0,7.5,17.5,4.5,29.5,2.233,1,0
ca54ec2f92eb4fe09178c798ac795639,2018-02,2018-02-01,11,11,2,0.1818,0,0.0,2.455,11,2696.34,0.0075,6.36,0.0,15.91,0.0,22.27,0.71,0,0
ca54ec2f92eb4fe09178c798ac795639,2018-03,2018-03-01,3,2,1,0.5,1,0.3333,2.5,2,705.21,0.0019,23.33,14.0,20.83,7.02,65.18,4.078,1,0
ca54ec2f92eb4fe09178c798ac795639,2018-04,2018-04-01,3,3,0,0.0,0,0.0,2.667,3,666.67,0.0017,0.0,0.0,14.58,5.79,20.37,-1.691,0,0
ca54ec2f92eb4fe09178c798ac795639,2018-05,2018-05-01,3,3,0,0.0,0,0.0,3.667,3,583.04,0.0016,0.0,0.0,10.1,5.54,15.64,-1.844,0,0
ca54ec2f92eb4fe09178c798ac795639,2018-06,2018-06-01,10,10,3,0.3,0,0.0,2.1,10,2290.85,0.0056,14.0,0.0,21.75,0.0,35.75,0.183,0,0
ced78c1931794664a9bf848dc275790c,2017-02,2017-02-01,4,4,0,0.0,0,0.0,4.25,4,1008.73,0.0051,0.0,0.0,5.63,0.0,5.63,,0,0
ced78c1931794664a9bf848dc275790c,2017-03,2017-03-01,9,9,3,0.3333,0,0.0,3.889,9,2327.7,0.0105,11.67,0.0,6.94,0.0,18.61,,0,0
ced78c1931794664a9bf848dc275790c,2017-04,2017-04-01,5,5,0,0.0,0,0.0,4.6,5,1383.02,0.0061,0.0,0.0,2.86,2.77,5.63,-0.589,0,0
ced78c1931794664a9bf848dc275790c,2017-05,2017-05-01,6,5,0,0.0,1,0.1667,4.6,5,1865.58,0.0074,0.0,10.0,2.5,0.0,12.5,0.231,0,0
ced78c1931794664a9bf848dc275790c,2017-06,2017-06-01,12,12,1,0.0833,0,0.0,4.333,12,2833.45,0.0109,2.92,0.0,5.0,0.0,7.92,-0.393,0,0
ced78c1931794664a9bf848dc275790c,2017-07,2017-07-01,3,3,0,0.0,0,0.0,4.667,3,768.86,0.0031,0.0,0.0,2.66,6.82,9.48,0.072,0,0
ced78c1931794664a9bf848dc275790c,2017-08,2017-08-01,4,4,0,0.0,0,0.0,4.0,4,874.67,0.0029,0.0,0.0,7.89,5.27,13.16,0.29,0,0
ced78c1931794664a9bf848dc275790c,2017-09,2017-09-01,9,9,1,0.1111,0,0.0,3.889,9,1970.32,0.0069,3.89,0.0,6.94,0.0,10.83,0.058,0,0
ced78c1931794664a9bf848dc275790c,2017-10,2017-10-01,12,12,1,0.0833,0,0.0,4.417,12,2334.32,0.0075,2.92,0.0,3.64,0.0,6.56,-0.418,0,0
ced78c1931794664a9bf848dc275790c,2017-11,2017-11-01,10,10,0,0.0,0,0.0,4.5,10,2323.8,0.007,0.0,0.0,3.12,0.0,3.12,-0.642,0,0
ced78c1931794664a9bf848dc275790c,2017-12,2017-12-01,10,10,3,0.3,0,0.0,4.1,10,2269.88,0.0068,10.5,0.0,6.43,0.38,17.31,0.951,0,0
ced78c1931794664a9bf848dc275790c,2018-01,2018-01-01,7,7,0,0.0,0,0.0,4.286,7,1215.96,0.0033,0.0,0.0,5.36,3.87,9.23,0.021,0,0
ced78c1931794664a9bf848dc275790c,2018-02,2018-02-01,6,6,1,0.1667,0,0.0,4.0,6,1089.63,0.003,5.83,0.0,6.25,3.6,15.68,0.526,0,0
ced78c1931794664a9bf848dc275790c,2018-03,2018-03-01,10,10,0,0.0,0,0.0,4.5,10,2899.25,0.0079,0.0,0.0,4.17,0.0,4.17,-0.9,0,0
ced78c1931794664a9bf848dc275790c,2018-04,2018-04-01,7,6,1,0.1667,1,0.1429,4.5,6,2287.64,0.0059,5.83,8.57,3.12,1.01,18.53,0.803,0,0
ced78c1931794664a9bf848dc275790c,2018-05,2018-05-01,7,7,1,0.1429,0,0.0,4.0,7,1913.02,0.0051,6.25,0.0,7.58,1.02,14.85,0.187,0,0
ced78c1931794664a9bf848dc275790c,2018-06,2018-06-01,6,6,2,0.3333,0,0.0,4.167,6,1558.33,0.0038,15.55,0.0,6.25,2.86,24.66,1.103,0,0
d00425790d024a1f987acc59f5752b0b,2017-01,2017-01-01,3,3,1,0.3333,0,0.0,3.667,3,804.07,0.0037,11.67,0.0,10.0,0.0,21.67,,0,0
d00425790d024a1f987acc59f5752b0b,2017-02,2017-02-01,3,3,1,0.3333,0,0.0,3.333,3,578.88,0.0029,11.67,0.0,12.5,0.0,24.17,,0,0
d00425790d024a1f987acc59f5752b0b,2017-03,2017-03-01,1,1,0,0.0,0,0.0,4.0,1,127.94,0.0006,0.0,0.0,6.25,7.88,14.13,-0.798,0,0
d00425790d024a1f987acc59f5752b0b,2017-04,2017-04-01,6,6,0,0.0,0,0.0,3.0,6,2027.06,0.0089,0.0,0.0,14.29,0.0,14.29,-0.518,0,0
d00425790d024a1f987acc59f5752b0b,2017-05,2017-05-01,6,6,3,0.5,0,0.0,2.833,6,1603.48,0.0064,17.5,0.0,13.54,0.0,31.04,1.227,0,0
d00425790d024a1f987acc59f5752b0b,2017-06,2017-06-01,6,6,2,0.3333,0,0.0,2.833,6,1732.06,0.0067,11.67,0.0,16.25,0.0,27.92,0.736,0,0
d00425790d024a1f987acc59f5752b0b,2017-07,2017-07-01,1,1,0,0.0,0,0.0,3.0,1,280.83,0.0011,0.0,0.0,16.0,9.33,25.33,0.083,0,0
d00425790d024a1f987acc59f5752b0b,2017-08,2017-08-01,3,3,1,0.3333,0,0.0,2.667,3,345.3,0.0012,11.67,0.0,18.42,3.79,33.88,0.525,0,0
d00425790d024a1f987acc59f5752b0b,2017-09,2017-09-01,2,2,1,0.5,0,0.0,2.0,2,303.48,0.0011,17.5,0.0,18.75,4.71,40.96,1.082,0,0
d00425790d024a1f987acc59f5752b0b,2017-10,2017-10-01,4,3,1,0.3333,1,0.25,2.0,3,811.82,0.0026,11.67,7.5,18.75,0.0,37.92,0.411,0,0
d00425790d024a1f987acc59f5752b0b,2017-11,2017-11-01,6,6,3,0.5,0,0.0,2.667,6,1810.34,0.0055,17.5,0.0,14.58,0.0,32.08,-0.5,0,0
d00425790d024a1f987acc59f5752b0b,2017-12,2017-12-01,7,4,1,0.25,3,0.4286,2.333,6,1546.99,0.0046,8.75,12.86,19.05,0.0,40.66,0.334,0,0
d00425790d024a1f987acc59f5752b0b,2018-01,2018-01-01,4,4,1,0.25,0,0.0,3.0,4,872.45,0.0024,8.75,0.0,15.0,3.31,27.06,-0.893,0,0
d00425790d024a1f987acc59f5752b0b,2018-02,2018-02-01,4,4,0,0.0,0,0.0,3.25,4,922.89,0.0026,0.0,0.0,10.94,3.17,14.11,-1.74,0,0
d00425790d024a1f987acc59f5752b0b,2018-03,2018-03-01,3,2,0,0.0,1,0.3333,3.5,2,832.3,0.0023,0.0,14.0,12.5,4.75,31.25,0.361,0,0
d00425790d024a1f987acc59f5752b0b,2018-04,2018-04-01,8,8,0,0.0,0,0.0,3.125,8,1798.84,0.0047,0.0,0.0,11.72,0.0,11.72,-1.128,0,0
d00425790d024a1f987acc59f5752b0b,2018-05,2018-05-01,7,7,1,0.1429,0,0.0,2.857,7,2063.44,0.0055,6.25,0.0,16.23,0.0,22.48,0.314,0,0
d00425790d024a1f987acc59f5752b0b,2018-06,2018-06-01,9,8,2,0.25,1,0.1111,2.625,8,2690.05,0.0065,11.67,6.67,17.81,0.0,36.15,1.302,0,0
d3366dd5ff13445a878c1e48435e5416,2017-05,2017-05-01,6,6,0,0.0,0,0.0,4.667,6,1099.5,0.0044,0.0,0.0,2.08,0.0,2.08,,0,0
d3366dd5ff13445a878c1e48435e5416,2017-06,2017-06-01,12,12,0,0.0,0,0.0,4.667,12,3149.48,0.0121,0.0,0.0,2.5,0.0,2.5,,0,0
d3366dd5ff13445a878c1e48435e5416,2017-07,2017-07-01,6,6,0,0.0,0,0.0,4.667,6,1296.49,0.0052,0.0,0.0,2.66,3.73,6.39,0.372,0,0
d3366dd5ff13445a878c1e48435e5416,2017-08,2017-08-01,3,3,0,0.0,0,0.0,4.333,3,812.35,0.0027,0.0,0.0,5.27,7.69,12.96,0.845,0,0
d3366dd5ff13445a878c1e48435e5416,2017-09,2017-09-01,3,3,0,0.0,0,0.0,3.667,3,668.84,0.0023,0.0,0.0,8.33,6.72,15.05,0.705,0,0
d3366dd5ff13445a878c1e48435e5416,2017-10,2017-10-01,6,6,1,0.1667,0,0.0,4.667,6,1615.76,0.0052,5.83,0.0,2.08,0.0,7.91,-0.323,0,0
d3366dd5ff13445a878c1e48435e5416,2017-11,2017-11-01,9,9,1,0.1111,0,0.0,4.889,9,2596.3,0.0078,3.89,0.0,0.69,0.0,4.58,-0.672,0,0
d3366dd5ff13445a878c1e48435e5416,2017-12,2017-12-01,9,9,0,0.0,0,0.0,4.444,9,1609.04,0.0048,0.0,0.0,3.97,0.0,3.97,-0.473,0,0
d3366dd5ff13445a878c1e48435e5416,2018-01,2018-01-01,5,5,0,0.0,0,0.0,4.4,5,1075.08,0.003,0.0,0.0,4.5,4.22,8.72,0.294,0,0
d3366dd5ff13445a878c1e48435e5416,2018-02,2018-02-01,4,4,0,0.0,0,0.0,4.75,4,1079.1,0.003,0.0,0.0,1.56,5.16,6.72,0.087,0,0
d3366dd5ff13445a878c1e48435e5416,2018-03,2018-03-01,14,14,0,0.0,0,0.0,4.286,14,3145.43,0.0086,0.0,0.0,5.95,0.0,5.95,-0.047,0,0
d3366dd5ff13445a878c1e48435e5416,2018-04,2018-04-01,9,9,0,0.0,0,0.0,4.556,9,2023.48,0.0053,0.0,0.0,2.77,0.0,2.77,-0.396,0,0
d3366dd5ff13445a878c1e48435e5416,2018-05,2018-05-01,3,3,0,0.0,0,0.0,4.333,3,805.16,0.0022,0.0,0.0,5.05,7.84,12.89,0.703,0,0
d3366dd5ff13445a878c1e48435e5416,2018-06,2018-06-01,7,7,1,0.1429,0,0.0,3.714,7,1381.66,0.0034,6.67,0.0,9.65,2.2,18.52,1.028,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2017-07,2017-07-01,11,11,1,0.0909,0,0.0,4.273,11,2378.79,0.0095,3.18,0.0,5.82,0.0,9.0,,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2017-08,2017-08-01,9,9,1,0.1111,0,0.0,4.667,9,2106.0,0.007,3.89,0.0,2.63,2.24,8.76,,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2017-09,2017-09-01,5,5,0,0.0,0,0.0,4.6,5,1116.25,0.0039,0.0,0.0,2.5,5.88,8.38,-0.045,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2017-10,2017-10-01,7,6,1,0.1667,1,0.1429,3.857,7,1698.89,0.0054,5.83,4.29,7.14,1.88,19.14,0.947,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2017-11,2017-11-01,6,6,0,0.0,0,0.0,4.333,6,1625.41,0.0049,0.0,0.0,4.17,1.62,5.79,-0.573,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2017-12,2017-12-01,8,8,1,0.125,0,0.0,4.375,8,2446.91,0.0073,4.38,0.0,4.46,0.0,8.84,-0.206,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2018-01,2018-01-01,6,6,0,0.0,0,0.0,4.167,6,1168.5,0.0032,0.0,0.0,6.25,1.61,7.86,-0.309,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2018-02,2018-02-01,10,9,0,0.0,1,0.1,4.1,10,2467.33,0.0069,0.0,4.0,5.63,0.0,9.63,0.194,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2018-03,2018-03-01,11,11,0,0.0,0,0.0,4.636,11,3771.61,0.0103,0.0,0.0,3.03,0.0,3.03,-0.522,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2018-04,2018-04-01,10,10,1,0.1,0,0.0,4.3,10,2821.44,0.0073,3.5,0.0,4.38,0.0,7.88,0.094,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2018-05,2018-05-01,15,15,1,0.0667,0,0.0,4.0,15,3310.73,0.0088,2.92,0.0,7.58,0.0,10.5,0.332,0,0
d3637bf363e44fe5bd22a66f7a7bf75d,2018-06,2018-06-01,14,14,0,0.0,0,0.0,4.571,14,2688.65,0.0065,0.0,0.0,3.22,0.0,3.22,-0.356,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-01,2017-01-01,10,10,1,0.1,0,0.0,4.5,10,2601.16,0.0121,3.5,0.0,3.75,0.0,7.25,,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-02,2017-02-01,8,7,0,0.0,1,0.125,3.714,7,1877.57,0.0095,0.0,3.75,9.65,2.25,15.65,,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-03,2017-03-01,3,2,0,0.0,1,0.3333,4.5,2,475.85,0.0021,0.0,16.66,3.12,7.88,27.66,1.472,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-05,2017-05-01,8,8,0,0.0,0,0.0,4.375,8,2083.76,0.0083,0.0,0.0,3.91,0.0,3.91,-1.176,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-06,2017-06-01,5,5,2,0.4,0,0.0,3.4,5,1183.39,0.0046,14.0,0.0,12.0,2.37,28.37,1.147,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-07,2017-07-01,6,6,0,0.0,0,0.0,4.167,6,1232.95,0.0049,0.0,0.0,6.66,0.0,6.66,-1.21,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-08,2017-08-01,11,10,0,0.0,1,0.0909,4.5,10,2594.51,0.0087,0.0,2.73,3.95,0.0,6.68,-0.572,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-09,2017-09-01,8,8,1,0.125,0,0.0,3.75,8,1486.93,0.0052,4.38,0.0,7.81,0.0,12.19,-0.156,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-10,2017-10-01,8,8,0,0.0,0,0.0,4.5,8,2103.99,0.0067,0.0,0.0,3.12,0.47,3.59,-0.447,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-11,2017-11-01,10,10,1,0.1,0,0.0,4.0,10,2806.32,0.0085,3.5,0.0,6.25,0.0,9.75,0.206,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2017-12,2017-12-01,7,7,1,0.1429,0,0.0,4.143,7,1475.6,0.0044,5.0,0.0,6.12,2.24,13.36,0.441,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2018-01,2018-01-01,11,11,1,0.0909,0,0.0,4.273,11,2654.77,0.0073,3.18,0.0,5.45,0.0,8.63,-0.025,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2018-02,2018-02-01,13,13,1,0.0769,0,0.0,4.385,13,3525.42,0.0098,2.69,0.0,3.84,0.0,6.53,-0.368,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2018-03,2018-03-01,12,12,0,0.0,0,0.0,4.75,12,3175.34,0.0087,0.0,0.0,2.08,0.0,2.08,-0.675,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2018-04,2018-04-01,17,16,2,0.125,1,0.0588,4.25,16,4077.8,0.0106,4.38,3.53,4.69,0.0,12.6,0.622,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2018-05,2018-05-01,9,9,0,0.0,0,0.0,4.667,9,2337.41,0.0062,0.0,0.0,2.52,4.2,6.72,-0.032,0,0
d40a4e3a896d42ef97d58f1d45ea030b,2018-06,2018-06-01,6,6,1,0.1667,0,0.0,3.833,6,1385.93,0.0034,7.78,0.0,8.75,6.02,22.55,1.4,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-01,2017-01-01,7,7,0,0.0,0,0.0,4.429,7,1461.65,0.0068,0.0,0.0,4.28,0.0,4.28,,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-02,2017-02-01,5,5,0,0.0,0,0.0,3.8,5,1041.98,0.0053,0.0,0.0,9.0,3.21,12.21,,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-03,2017-03-01,7,7,1,0.1429,0,0.0,4.143,7,2042.3,0.0092,5.0,0.0,5.36,0.0,10.36,0.192,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-04,2017-04-01,6,6,2,0.3333,0,0.0,4.167,6,1984.1,0.0087,11.67,0.0,5.95,0.63,18.25,0.845,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-05,2017-05-01,4,4,0,0.0,0,0.0,4.75,4,757.22,0.003,0.0,0.0,1.56,3.86,5.42,-0.744,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-06,2017-06-01,2,2,0,0.0,0,0.0,4.0,2,236.52,0.0009,0.0,0.0,7.5,7.28,14.78,0.312,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-07,2017-07-01,3,3,0,0.0,0,0.0,4.0,3,654.34,0.0026,0.0,0.0,8.0,2.8,10.8,-0.183,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-08,2017-08-01,6,6,1,0.1667,0,0.0,4.5,6,1606.65,0.0054,5.83,0.0,3.95,0.0,9.78,-0.05,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-09,2017-09-01,3,3,0,0.0,0,0.0,4.667,3,216.37,0.0008,0.0,0.0,2.08,2.14,4.22,-0.687,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-10,2017-10-01,2,2,0,0.0,0,0.0,4.5,2,621.79,0.002,0.0,0.0,3.12,5.88,9.0,0.067,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-11,2017-11-01,10,10,3,0.3,0,0.0,4.6,10,2956.48,0.0089,10.5,0.0,2.5,0.0,13.0,0.484,0,0
d687f9a28f4e450088da6d82f9d1c7af,2017-12,2017-12-01,4,4,0,0.0,0,0.0,4.75,4,1113.76,0.0033,0.0,0.0,1.79,2.33,4.12,-0.42,0,0
d687f9a28f4e450088da6d82f9d1c7af,2018-01,2018-01-01,5,4,0,0.0,1,0.2,4.0,5,1067.96,0.0029,0.0,6.0,7.5,0.7,14.2,0.499,0,0
d687f9a28f4e450088da6d82f9d1c7af,2018-02,2018-02-01,15,15,0,0.0,0,0.0,4.2,15,3319.21,0.0092,0.0,0.0,5.0,0.0,5.0,-0.494,0,0
d687f9a28f4e450088da6d82f9d1c7af,2018-03,2018-03-01,6,6,2,0.3333,0,0.0,4.167,6,1562.79,0.0043,15.55,0.0,6.94,2.97,25.46,1.606,0,0
d687f9a28f4e450088da6d82f9d1c7af,2018-04,2018-04-01,8,8,0,0.0,0,0.0,4.25,8,2321.66,0.006,0.0,0.0,4.69,0.89,5.58,-0.845,0,0
d687f9a28f4e450088da6d82f9d1c7af,2018-05,2018-05-01,8,8,1,0.125,0,0.0,4.25,8,2556.22,0.0068,5.47,0.0,5.68,2.03,13.18,0.106,0,0
d687f9a28f4e450088da6d82f9d1c7af,2018-06,2018-06-01,3,3,1,0.3333,0,0.0,3.333,3,1050.07,0.0026,15.55,0.0,12.5,6.75,34.8,1.822,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-01,2017-01-01,3,3,0,0.0,0,0.0,3.667,3,1025.76,0.0048,0.0,0.0,10.0,0.0,10.0,,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-02,2017-02-01,5,5,1,0.2,0,0.0,3.6,5,1326.11,0.0067,7.0,0.0,10.5,0.0,17.5,,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-03,2017-03-01,9,8,0,0.0,1,0.1111,4.625,8,2271.57,0.0102,0.0,5.56,2.34,0.0,7.9,-0.531,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-04,2017-04-01,7,7,0,0.0,0,0.0,4.286,7,2236.28,0.0099,0.0,0.0,5.1,0.0,5.1,-0.609,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-05,2017-05-01,3,3,0,0.0,0,0.0,4.0,3,933.99,0.0037,0.0,0.0,6.25,6.62,12.87,0.246,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-06,2017-06-01,5,5,1,0.2,0,0.0,3.8,5,1113.33,0.0043,7.0,0.0,9.0,2.37,18.37,0.885,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-07,2017-07-01,4,4,0,0.0,0,0.0,4.5,4,786.01,0.0031,0.0,0.0,4.0,2.24,6.24,-0.533,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-08,2017-08-01,5,5,0,0.0,0,0.0,4.8,5,895.45,0.003,0.0,0.0,1.58,0.0,1.58,-0.991,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-09,2017-09-01,5,5,1,0.2,0,0.0,3.8,5,941.91,0.0033,7.0,0.0,7.5,0.0,14.5,0.524,0,0
d765b2b67f4d4a5dbdce60c1bd4a6468,2017-10,2017-10-01,6,6,0,0.0,0,0.0,4.333,6,905.44,0.0029,0.0,0.0,4.17,0.0,4.17,-0.297,0,0
